Date,TweetCount
28/09/14,16636
29/09/14,19660
30/09/14,21073
01/10/14,18636
02/10/14,18380
03/10/14,20207
04/10/14,18214
05/10/14,20031
06/10/14,25065
07/10/14,22543
08/10/14,24408
09/10/14,24075
10/10/14,19090
11/10/14,17107
12/10/14,17072
13/10/14,22018
14/10/14,25804
15/10/14,23992
16/10/14,24445
17/10/14,21491
18/10/14,20572
19/10/14,18259
20/10/14,23312
21/10/14,22499
22/10/14,20348
23/10/14,21036
24/10/14,11147
25/10/14,22449
26/10/14,20090
27/10/14,21632
28/10/14,20173
29/10/14,22081
30/10/14,22855
31/10/14,22906
01/11/14,30263
02/11/14,21408
03/11/14,26060
04/11/14,20992
05/11/14,20871
06/11/14,24348
07/11/14,24244
08/11/14,18964
09/11/14,18949
10/11/14,22516
11/11/14,23156
12/11/14,25601
13/11/14,26798
14/11/14,23449
15/11/14,21104
16/11/14,21652
17/11/14,25728
18/11/14,28238
19/11/14,25117
20/11/14,23707
21/11/14,24577
22/11/14,22344
23/11/14,20544
24/11/14,25545
25/11/14,25985
26/11/14,27929
27/11/14,25790
28/11/14,24830
29/11/14,26555
30/11/14,20117
01/12/14,26508
02/12/14,32744
03/12/14,24990
04/12/14,26370
05/12/14,25043
06/12/14,21503
07/12/14,21983
08/12/14,24899
09/12/14,27224
10/12/14,25421
11/12/14,32162
12/12/14,25383
13/12/14,26584
14/12/14,23579
15/12/14,26094
16/12/14,27622
17/12/14,28350
18/12/14,26969
19/12/14,23574
20/12/14,23524
21/12/14,21411
22/12/14,23172
23/12/14,25504
24/12/14,24192
25/12/14,21216
26/12/14,21728
27/12/14,21543
28/12/14,18427
29/12/14,19605
30/12/14,19477
31/12/14,20017
01/01/15,18681
02/01/15,9385
03/01/15,null
04/01/15,7300
05/01/15,23092
06/01/15,25041
07/01/15,26987
08/01/15,22546
09/01/15,30439
10/01/15,22162
11/01/15,20760
12/01/15,24861
13/01/15,30086
14/01/15,35414
15/01/15,26417
16/01/15,26448
17/01/15,19187
18/01/15,24812
19/01/15,27548
20/01/15,26982
21/01/15,24660
22/01/15,25882
23/01/15,24058
24/01/15,32718
25/01/15,21312
26/01/15,33929
27/01/15,26135
28/01/15,27422
29/01/15,25184
30/01/15,22919
31/01/15,18146
01/02/15,19445
02/02/15,24761
03/02/15,33419
04/02/15,22995
05/02/15,28935
06/02/15,23289
07/02/15,19540
08/02/15,20792
09/02/15,24642
10/02/15,24331
11/02/15,39339
12/02/15,25742
13/02/15,27697
14/02/15,19041
15/02/15,21846
16/02/15,24782
17/02/15,24354
18/02/15,22628
19/02/15,24979
20/02/15,29514
21/02/15,20543
22/02/15,20579
23/02/15,23428
24/02/15,24385
25/02/15,24137
26/02/15,26283
27/02/15,30545
28/02/15,20811
01/03/15,18895
02/03/15,23297
03/03/15,25764
04/03/15,25007
05/03/15,24174
06/03/15,22774
07/03/15,19322
08/03/15,19396
09/03/15,23937
10/03/15,28378
11/03/15,25733
12/03/15,24527
13/03/15,25574
14/03/15,21952
15/03/15,24161
16/03/15,24071
17/03/15,36584
18/03/15,24807
19/03/15,31393
20/03/15,26773
21/03/15,23297
22/03/15,27846
23/03/15,34762
24/03/15,31576
25/03/15,35297
26/03/15,37079
27/03/15,36691
28/03/15,31697
29/03/15,31897
30/03/15,38669
31/03/15,35388
01/04/15,34237
02/04/15,29264
03/04/15,30317
04/04/15,27885
05/04/15,29227
06/04/15,29046
07/04/15,29994
08/04/15,37076
09/04/15,37353
10/04/15,28657
11/04/15,27225
12/04/15,25877
13/04/15,29205
14/04/15,30124
15/04/15,28598
16/04/15,34517
17/04/15,28275
18/04/15,25659
19/04/15,26993
20/04/15,28470
21/04/15,32701
22/04/15,30895
23/04/15,30202
24/04/15,35266
25/04/15,25715
26/04/15,36471
27/04/15,39066
28/04/15,31957
29/04/15,30639
30/04/15,29720
01/05/15,27237
02/05/15,25012
03/05/15,27042
04/05/15,29448
05/05/15,27820
06/05/15,29624
07/05/15,27526
08/05/15,25655
09/05/15,23791
10/05/15,31503
11/05/15,32317
12/05/15,30635
13/05/15,30934
14/05/15,31708
15/05/15,42997
16/05/15,32407
17/05/15,32810
18/05/15,34624
19/05/15,34750
20/05/15,30108
21/05/15,27578
22/05/15,29926
23/05/15,27166
24/05/15,27968
25/05/15,30637
26/05/15,34578
27/05/15,29218
28/05/15,23591
29/05/15,24045
30/05/15,23844
31/05/15,24048
01/06/15,27087
02/06/15,28566
03/06/15,34732
04/06/15,76661
05/06/15,28700
06/06/15,27936
07/06/15,26086
08/06/15,46002
09/06/15,43106
10/06/15,26645
11/06/15,52355
12/06/15,36988
13/06/15,21875
14/06/15,46935
15/06/15,28128
16/06/15,84152
17/06/15,35914
18/06/15,38557
19/06/15,28107
20/06/15,25438
21/06/15,23500
22/06/15,27394
23/06/15,28352
24/06/15,36725
25/06/15,26008
26/06/15,23984
27/06/15,23636
28/06/15,25663
29/06/15,40197
30/06/15,33375
01/07/15,29052
02/07/15,27119
03/07/15,25771
04/07/15,23847
05/07/15,24976
06/07/15,36903
07/07/15,29915
08/07/15,36474
09/07/15,30281
10/07/15,29616
11/07/15,24645
12/07/15,26775
13/07/15,42326
14/07/15,50267
15/07/15,38595
16/07/15,35125
17/07/15,29831
18/07/15,25985
19/07/15,25071
20/07/15,36888
21/07/15,30095
22/07/15,44651
23/07/15,33408
24/07/15,28664
25/07/15,21076
26/07/15,15592
27/07/15,30972
28/07/15,33519
29/07/15,37726
30/07/15,33018
31/07/15,27789
01/08/15,26960
02/08/15,24294
03/08/15,35036
04/08/15,34486
05/08/15,31470
06/08/15,35658
07/08/15,47467
08/08/15,29031
09/08/15,27132
10/08/15,27744
11/08/15,26653
12/08/15,29241
13/08/15,31087
14/08/15,30737
15/08/15,28722
16/08/15,24050
17/08/15,37040
18/08/15,28767
19/08/15,28539
20/08/15,36462
21/08/15,39012
22/08/15,34967
23/08/15,27692
24/08/15,34342
25/08/15,37941
26/08/15,33987
27/08/15,34558
28/08/15,39945
29/08/15,14768
30/08/15,32134
31/08/15,35949
01/09/15,37021
02/09/15,39013
03/09/15,42474
04/09/15,36321
05/09/15,29023
06/09/15,35583
07/09/15,38792
08/09/15,46889
09/09/15,16909
10/09/15,37882
11/09/15,38518
12/09/15,32205
13/09/15,40350
14/09/15,16262
15/09/15,20470
16/09/15,45085
17/09/15,33180
18/09/15,31747
19/09/15,39778
20/09/15,65535
21/09/15,59563
22/09/15,82378
23/09/15,42946
24/09/15,46527
25/09/15,41322
26/09/15,41039
27/09/15,30532
28/09/15,35355
29/09/15,40135
30/09/15,43080
01/10/15,41189
02/10/15,35561
03/10/15,49494
04/10/15,33909
05/10/15,32712
06/10/15,39541
07/10/15,38773
08/10/15,35461
09/10/15,30426
10/10/15,29433
11/10/15,27940
12/10/15,34146
13/10/15,31813
14/10/15,28030
15/10/15,37296
16/10/15,36070
17/10/15,31701
18/10/15,25220
19/10/15,35703
20/10/15,42914
21/10/15,38896
22/10/15,44027
23/10/15,37326
24/10/15,36013
25/10/15,30139
26/10/15,37096
27/10/15,50484
28/10/15,45782
29/10/15,45960
30/10/15,32577
31/10/15,35257
01/11/15,31402
02/11/15,35962
03/11/15,42652
04/11/15,54768
05/11/15,51405
06/11/15,43351
07/11/15,36433
08/11/15,39567
09/11/15,45103
10/11/15,43853
11/11/15,34774
12/11/15,38371
13/11/15,35364
14/11/15,30226
15/11/15,32216
16/11/15,35757
17/11/15,36957
18/11/15,40387
19/11/15,32915
20/11/15,33652
21/11/15,25295
22/11/15,17983
23/11/15,21268
24/11/15,20427
25/11/15,27288
26/11/15,24681
27/11/15,25861
28/11/15,25749
29/11/15,24219
30/11/15,26261
01/12/15,25143
02/12/15,23887
03/12/15,23460
04/12/15,22066
05/12/15,22531
06/12/15,22728
07/12/15,25413
08/12/15,24716
09/12/15,33862
10/12/15,25232
11/12/15,26210
12/12/15,23062
13/12/15,21459
14/12/15,32070
15/12/15,28842
16/12/15,27652
17/12/15,23729
18/12/15,24189
19/12/15,21372
20/12/15,19855
21/12/15,24803
22/12/15,25707
23/12/15,26011
24/12/15,23679
25/12/15,21240
26/12/15,21795
27/12/15,32284
28/12/15,31890
29/12/15,24417
30/12/15,26654
31/12/15,24012
01/01/16,20122
02/01/16,19715
03/01/16,19638
04/01/16,23308
05/01/16,27207
06/01/16,24615
07/01/16,24700
08/01/16,26040
09/01/16,20585
10/01/16,20755
11/01/16,23867
12/01/16,27110
13/01/16,27094
14/01/16,25568
15/01/16,31035
16/01/16,28097
17/01/16,25408
18/01/16,29308
19/01/16,24617
20/01/16,29720
21/01/16,29595
22/01/16,27533
23/01/16,23029
24/01/16,22635
25/01/16,25172
26/01/16,26057
27/01/16,28379
28/01/16,26070
29/01/16,29331
30/01/16,25049
31/01/16,27728
01/02/16,29309
02/02/16,26458
03/02/16,27023
04/02/16,26103
05/02/16,26621
06/02/16,23929
07/02/16,24021
08/02/16,27363
09/02/16,25751
10/02/16,28230
11/02/16,29630
12/02/16,28064
13/02/16,25543
14/02/16,25283
15/02/16,27181
16/02/16,27923
17/02/16,29153
18/02/16,24986
19/02/16,27889
20/02/16,23050
21/02/16,25424
22/02/16,25239
23/02/16,28499
24/02/16,27169
25/02/16,28753
26/02/16,30726
27/02/16,24902
28/02/16,28161
29/02/16,28270
01/03/16,25668
02/03/16,27957
03/03/16,31442
04/03/16,30294
05/03/16,28045
06/03/16,24747
07/03/16,29486
08/03/16,27850
09/03/16,28142
10/03/16,30719
11/03/16,29704
12/03/16,28068
13/03/16,28299
14/03/16,28751
15/03/16,30661
16/03/16,33113
17/03/16,30033
18/03/16,25976
19/03/16,27011
20/03/16,22064
21/03/16,25353
22/03/16,25184
23/03/16,23845
24/03/16,22710
25/03/16,22593
26/03/16,20187
27/03/16,19044
28/03/16,23045
29/03/16,31699
30/03/16,35672
