Date,TweetCount
14/10/16,1833
15/10/16,1615
16/10/16,1224
17/10/16,1483
18/10/16,2008
19/10/16,1892
20/10/16,1537
21/10/16,1251
22/10/16,1205
23/10/16,1050
24/10/16,1345
25/10/16,1437
26/10/16,1657
27/10/16,1561
28/10/16,1652
29/10/16,1608
30/10/16,1420
31/10/16,1636
01/11/16,1685
02/11/16,1686
03/11/16,1929
04/11/16,1621
05/11/16,1455
06/11/16,3091
07/11/16,1377
08/11/16,1496
09/11/16,1656
10/11/16,1548
11/11/16,2105
12/11/16,1525
13/11/16,1948
14/11/16,2687
15/11/16,3038
16/11/16,2341
17/11/16,2645
18/11/16,2802
19/11/16,2282
20/11/16,1957
21/11/16,4974
22/11/16,3026
23/11/16,2440
24/11/16,3073
25/11/16,2533
26/11/16,2231
27/11/16,6856
28/11/16,4254
29/11/16,3263
30/11/16,3429
01/12/16,3644
02/12/16,3164
03/12/16,2247
04/12/16,1852
05/12/16,2076
06/12/16,3178
07/12/16,3804
08/12/16,2433
09/12/16,2236
10/12/16,2034
11/12/16,2187
12/12/16,1959
13/12/16,2874
14/12/16,2608
15/12/16,2306
16/12/16,1920
17/12/16,1919
18/12/16,1898
19/12/16,2955
20/12/16,2904
21/12/16,2514
22/12/16,2557
23/12/16,2213
24/12/16,2168
25/12/16,2092
26/12/16,2460
27/12/16,2280
28/12/16,2142
29/12/16,2424
30/12/16,2272
31/12/16,2161
01/01/17,1791
02/01/17,1751
03/01/17,2639
04/01/17,3452
05/01/17,2896
06/01/17,2283
07/01/17,1653
08/01/17,1734
09/01/17,1968
10/01/17,1847
11/01/17,1661
12/01/17,1611
13/01/17,1739
14/01/17,1446
15/01/17,1820
16/01/17,1817
17/01/17,1821
18/01/17,2604
19/01/17,1887
20/01/17,1648
21/01/17,1416
22/01/17,1596
23/01/17,1924
24/01/17,1831
25/01/17,1851
26/01/17,1771
27/01/17,1834
28/01/17,1470
29/01/17,1466
30/01/17,1479
31/01/17,1472
01/02/17,1673
02/02/17,3207
03/02/17,2049
04/02/17,1494
05/02/17,1482
06/02/17,1659
07/02/17,1910
08/02/17,1987
09/02/17,1837
10/02/17,2241
11/02/17,1893
12/02/17,1637
13/02/17,1735
14/02/17,2320
15/02/17,3673
16/02/17,18078
17/02/17,4287
18/02/17,3759
19/02/17,2984
20/02/17,3469
21/02/17,3470
22/02/17,2934
23/02/17,2862
24/02/17,3159
25/02/17,2565
26/02/17,2853
27/02/17,3660
28/02/17,4700
01/03/17,3865
02/03/17,3593
03/03/17,2841
04/03/17,4207
05/03/17,2265
06/03/17,3238
07/03/17,2307
08/03/17,2416
09/03/17,2981
10/03/17,4173
11/03/17,3670
12/03/17,4090
13/03/17,5321
14/03/17,4659
15/03/17,4888
16/03/17,5545
17/03/17,4902
18/03/17,5211
19/03/17,3449
20/03/17,5631
21/03/17,5091
22/03/17,2852
23/03/17,3089
24/03/17,3773
25/03/17,3030
26/03/17,2745
27/03/17,3655
28/03/17,6384
29/03/17,5187
30/03/17,5085
31/03/17,3084
01/04/17,3314
02/04/17,3232
03/04/17,3608
04/04/17,4682
05/04/17,4248
06/04/17,4721
07/04/17,4161
08/04/17,4486
09/04/17,4161
10/04/17,4599
11/04/17,4450
12/04/17,5287
13/04/17,5045
14/04/17,4085
15/04/17,3791
16/04/17,3516
17/04/17,5209
18/04/17,4328
19/04/17,3578
20/04/17,4579
21/04/17,5261
22/04/17,3425
23/04/17,4878
24/04/17,5366
25/04/17,5161
26/04/17,5897
27/04/17,7181
28/04/17,6870
29/04/17,4984
30/04/17,5280
01/05/17,6340
02/05/17,6970
03/05/17,6506
04/05/17,6535
05/05/17,6735
06/05/17,4174
07/05/17,5567
08/05/17,5368
09/05/17,5336
10/05/17,5235
11/05/17,4587
12/05/17,5607
13/05/17,5044
14/05/17,3910
15/05/17,3769
16/05/17,4129
17/05/17,4000
18/05/17,4757
19/05/17,4492
20/05/17,5206
21/05/17,6573
22/05/17,8620
23/05/17,7248
24/05/17,6984
25/05/17,10863
26/05/17,8902
27/05/17,8319
28/05/17,7542
29/05/17,7110
30/05/17,7591
31/05/17,8564
01/06/17,14322
02/06/17,11204
03/06/17,6962
04/06/17,14085
05/06/17,9714
06/06/17,9192
07/06/17,9017
08/06/17,9147
09/06/17,10141
10/06/17,10560
11/06/17,10853
12/06/17,14709
13/06/17,20977
14/06/17,13279
15/06/17,13598
16/06/17,14424
17/06/17,13221
18/06/17,12296
19/06/17,12833
20/06/17,14042
21/06/17,13789
22/06/17,12631
23/06/17,14903
24/06/17,null
25/06/17,null
26/06/17,null
27/06/17,null
28/06/17,null
29/06/17,null
30/06/17,null
01/07/17,null
02/07/17,null
03/07/17,null
04/07/17,null
05/07/17,null
06/07/17,null
07/07/17,null
08/07/17,null
09/07/17,null
10/07/17,null
11/07/17,null
12/07/17,16775
13/07/17,15409
14/07/17,15372
15/07/17,14878
16/07/17,11940
17/07/17,17557
18/07/17,17924
19/07/17,19618
20/07/17,16516
21/07/17,15196
22/07/17,15260
23/07/17,15441
24/07/17,16151
25/07/17,16428
26/07/17,17958
27/07/17,15510
28/07/17,16163
29/07/17,17486
30/07/17,13824
31/07/17,20653
01/08/17,18520
02/08/17,16533
03/08/17,15957
04/08/17,15293
05/08/17,14741
06/08/17,14575
07/08/17,16000
08/08/17,17226
09/08/17,15975
10/08/17,14397
11/08/17,14491
12/08/17,16170
13/08/17,17483
14/08/17,20849
15/08/17,19526
16/08/17,20372
17/08/17,23809
18/08/17,19178
19/08/17,17123
20/08/17,20442
21/08/17,19256
22/08/17,25436
23/08/17,19335
24/08/17,18117
25/08/17,22563
26/08/17,19902
27/08/17,19658
28/08/17,19258
29/08/17,20341
30/08/17,19004
31/08/17,18299
01/09/17,16469
02/09/17,14470
03/09/17,16968
04/09/17,22034
05/09/17,22933
06/09/17,20095
07/09/17,17425
08/09/17,17831
09/09/17,15866
10/09/17,18503
11/09/17,18312
12/09/17,17549
13/09/17,19233
14/09/17,25674
15/09/17,22983
16/09/17,19503
17/09/17,19258
18/09/17,21316
19/09/17,21384
20/09/17,19832
21/09/17,22931
22/09/17,21675
23/09/17,18618
24/09/17,21095
25/09/17,23143
26/09/17,22899
27/09/17,23949
28/09/17,23235
29/09/17,32569
30/09/17,21553
01/10/17,24371
02/10/17,28804
03/10/17,26739
04/10/17,35959
05/10/17,25156
06/10/17,29486
07/10/17,40978
08/10/17,31087
09/10/17,25922
10/10/17,27867
11/10/17,23109
12/10/17,23367
13/10/17,26792
14/10/17,26862
15/10/17,51682
16/10/17,29405
17/10/17,34301
18/10/17,23900
19/10/17,27325
20/10/17,26704
21/10/17,23877
22/10/17,20998
23/10/17,26917
24/10/17,22407
25/10/17,22034
26/10/17,20603
27/10/17,22838
28/10/17,19606
29/10/17,20377
30/10/17,21067
31/10/17,22211
01/11/17,21056
02/11/17,22040
03/11/17,20749
04/11/17,23653
05/11/17,15005
06/11/17,16980
07/11/17,24220
08/11/17,21261
09/11/17,19111
10/11/17,23367
11/11/17,18178
12/11/17,16072
13/11/17,16532
14/11/17,18786
15/11/17,21696
16/11/17,22397
17/11/17,21023
18/11/17,20267
19/11/17,18336
20/11/17,20334
21/11/17,18427
22/11/17,21660
23/11/17,21303
24/11/17,23168
25/11/17,23803
26/11/17,19878
27/11/17,22763
28/11/17,20690
29/11/17,22704
30/11/17,17621
01/12/17,20472
02/12/17,17078
03/12/17,17539
04/12/17,20182
05/12/17,26773
06/12/17,20795
07/12/17,17795
08/12/17,15642
09/12/17,15991
10/12/17,16779
11/12/17,18670
12/12/17,19909
13/12/17,21133
14/12/17,17654
15/12/17,17991
16/12/17,12351
17/12/17,12168
18/12/17,15597
19/12/17,15015
20/12/17,13441
21/12/17,15059
22/12/17,16329
23/12/17,15641
24/12/17,13232
25/12/17,15591
26/12/17,17175
27/12/17,15709
28/12/17,16859
29/12/17,17809
30/12/17,17340
31/12/17,16417
01/01/18,15766
02/01/18,20026
03/01/18,18783
04/01/18,21032
05/01/18,19525
06/01/18,19427
07/01/18,20428
08/01/18,8041
09/01/18,24192
10/01/18,25715
11/01/18,22029
12/01/18,20352
13/01/18,19098
14/01/18,20603
15/01/18,24552
16/01/18,24678
17/01/18,23671
18/01/18,20980
19/01/18,14776
20/01/18,20334
21/01/18,25700
22/01/18,31778
23/01/18,23289
24/01/18,24026
25/01/18,19995
26/01/18,18376
27/01/18,16311
28/01/18,19854
29/01/18,27029
30/01/18,25156
31/01/18,24375
01/02/18,27648
02/02/18,27240
03/02/18,23291
04/02/18,20690
05/02/18,19944
06/02/18,25671
07/02/18,27259
08/02/18,36694
09/02/18,30593
10/02/18,28917
11/02/18,32759
12/02/18,33918
13/02/18,22321
14/02/18,22594
15/02/18,23780
16/02/18,28104
17/02/18,25693
18/02/18,20198
19/02/18,20588
20/02/18,20527
21/02/18,19990
22/02/18,18182
23/02/18,19705
24/02/18,16638
25/02/18,17403
26/02/18,18244
27/02/18,19739
28/02/18,21019
01/03/18,18033
02/03/18,19374
03/03/18,null
04/03/18,null
05/03/18,null
06/03/18,null
07/03/18,null
08/03/18,null
09/03/18,null
10/03/18,null
11/03/18,null
12/03/18,null
13/03/18,null
14/03/18,null
15/03/18,null
16/03/18,null
17/03/18,null
18/03/18,null
19/03/18,null
20/03/18,null
21/03/18,null
22/03/18,null
23/03/18,null
24/03/18,null
25/03/18,null
26/03/18,null
27/03/18,null
28/03/18,null
29/03/18,null
30/03/18,null
31/03/18,null
01/04/18,null
02/04/18,null
03/04/18,null
04/04/18,null
05/04/18,null
06/04/18,null
07/04/18,25319
08/04/18,21190
09/04/18,25309
10/04/18,25856
11/04/18,25379
12/04/18,24696
13/04/18,22292
14/04/18,17926
15/04/18,17958
16/04/18,22923
17/04/18,22251
18/04/18,20823
19/04/18,21853
20/04/18,22322
21/04/18,26416
22/04/18,24244
23/04/18,32778
24/04/18,39034
25/04/18,32277
26/04/18,28012
27/04/18,23927
28/04/18,20707
29/04/18,22899
30/04/18,21235
01/05/18,22345
02/05/18,22845
03/05/18,21888
04/05/18,21845
05/05/18,26531
06/05/18,21560
07/05/18,20120
08/05/18,18752
09/05/18,17990
10/05/18,18843
11/05/18,19660
12/05/18,17229
13/05/18,17133
14/05/18,19389
15/05/18,21123
16/05/18,19781
17/05/18,20770
18/05/18,20202
19/05/18,17247
20/05/18,18448
21/05/18,19802
22/05/18,18017
23/05/18,19611
24/05/18,17732
25/05/18,18032
26/05/18,15775
27/05/18,17270
28/05/18,17979
29/05/18,19227
30/05/18,19800
31/05/18,18928
01/06/18,18471
02/06/18,16847
03/06/18,16966
04/06/18,18883
05/06/18,20020
06/06/18,19892
07/06/18,19638
08/06/18,20170
09/06/18,17827
10/06/18,16908
11/06/18,19136
12/06/18,21896
13/06/18,20671
14/06/18,21647
15/06/18,24881
16/06/18,19807
17/06/18,17825
18/06/18,21717
19/06/18,21319
20/06/18,19476
21/06/18,17273
22/06/18,17600
23/06/18,14447
24/06/18,13835
25/06/18,16615
26/06/18,17436
27/06/18,17438
28/06/18,16486
29/06/18,15426
30/06/18,13673
01/07/18,12296
02/07/18,13269
03/07/18,15575
04/07/18,16054
05/07/18,14007
06/07/18,15834
07/07/18,14029
08/07/18,12901
09/07/18,14276
10/07/18,16919
11/07/18,15593
12/07/18,13922
13/07/18,12627
14/07/18,10603
15/07/18,13146
16/07/18,12769
17/07/18,14974
18/07/18,13865
19/07/18,13918
20/07/18,14646
21/07/18,12959
22/07/18,11419
23/07/18,12976
24/07/18,14679
25/07/18,14514
26/07/18,14076
27/07/18,11581
28/07/18,9653
29/07/18,9679
30/07/18,12101
31/07/18,13385
01/08/18,12869
02/08/18,11583
03/08/18,12600
04/08/18,10888
05/08/18,10429
06/08/18,11947
07/08/18,12577
08/08/18,11572
09/08/18,11100
10/08/18,10534
11/08/18,9562
12/08/18,8468
13/08/18,10911
14/08/18,11625
15/08/18,11032
16/08/18,10612
17/08/18,10852
18/08/18,9317
19/08/18,8761
20/08/18,10237
21/08/18,10286
22/08/18,9174
23/08/18,9521
24/08/18,10679
25/08/18,10429
26/08/18,9649
27/08/18,11115
28/08/18,12131
29/08/18,13346
30/08/18,14935
31/08/18,15383
01/09/18,10518
02/09/18,11483
03/09/18,13320
04/09/18,13959
05/09/18,13310
06/09/18,12656
07/09/18,11959
08/09/18,11787
09/09/18,13013
10/09/18,14458
11/09/18,13455
12/09/18,12563
13/09/18,13371
14/09/18,12846
15/09/18,10321
16/09/18,10279
17/09/18,11921
18/09/18,13557
19/09/18,12245
20/09/18,11252
21/09/18,11849
22/09/18,10075
23/09/18,9221
24/09/18,11121
25/09/18,10803
26/09/18,12399
27/09/18,12058
28/09/18,10250
29/09/18,10778
30/09/18,9840
01/10/18,11229
02/10/18,12271
03/10/18,12321
04/10/18,12111
05/10/18,14693
06/10/18,10697
07/10/18,8532
08/10/18,10710
09/10/18,10318
10/10/18,10689
11/10/18,11221
12/10/18,10146
13/10/18,8838
14/10/18,8516
15/10/18,14303
16/10/18,14178
17/10/18,10744
18/10/18,12042
19/10/18,9661
20/10/18,8751
21/10/18,7883
22/10/18,9928
23/10/18,11280
24/10/18,12042
25/10/18,10803
26/10/18,9886
27/10/18,8654
28/10/18,8425
29/10/18,10624
30/10/18,8707
31/10/18,8468
01/11/18,7678
02/11/18,7999
03/11/18,6256
04/11/18,7597
05/11/18,7488
06/11/18,7415
07/11/18,7949
08/11/18,8729
09/11/18,8879
10/11/18,8780
11/11/18,7069
12/11/18,10383
13/11/18,7892
14/11/18,9446
15/11/18,7922
16/11/18,6018
17/11/18,5891
18/11/18,4941
19/11/18,6800
20/11/18,6639
21/11/18,6214
22/11/18,5709
23/11/18,5971
24/11/18,5387
25/11/18,5090
26/11/18,6607
27/11/18,6232
28/11/18,6651
29/11/18,6296
30/11/18,5172
01/12/18,5182
02/12/18,4054
03/12/18,5647
04/12/18,5846
05/12/18,6799
06/12/18,null
07/12/18,7960
08/12/18,6119
09/12/18,5542
10/12/18,5193
11/12/18,5051
12/12/18,5114
13/12/18,5936
14/12/18,5193
15/12/18,4054
16/12/18,4175
17/12/18,5563
18/12/18,5622
19/12/18,6555
20/12/18,7404
21/12/18,6817
22/12/18,5356
23/12/18,5561
24/12/18,5624
25/12/18,5484
26/12/18,5472
27/12/18,6689
28/12/18,5983
29/12/18,6636
30/12/18,5866
31/12/18,4953
01/01/19,4259
02/01/19,5770
03/01/19,5651
04/01/19,5716
05/01/19,5306
06/01/19,4943
07/01/19,6101
08/01/19,6291
09/01/19,5529
10/01/19,6232
11/01/19,5170
12/01/19,4277
13/01/19,4805
14/01/19,6104
15/01/19,6858
16/01/19,6989
17/01/19,5989
18/01/19,5142
19/01/19,5088
20/01/19,4623
21/01/19,4532
22/01/19,4875
23/01/19,5182
24/01/19,5977
25/01/19,5519
26/01/19,5476
27/01/19,4601
28/01/19,7092
29/01/19,6104
30/01/19,6534
31/01/19,6358
01/02/19,4182
02/02/19,4623
03/02/19,5250
04/02/19,5596
05/02/19,4877
06/02/19,4763
07/02/19,4724
08/02/19,4644
09/02/19,4551
10/02/19,3650
11/02/19,4699
12/02/19,4456
13/02/19,4972
14/02/19,4997
15/02/19,4579
16/02/19,4190
17/02/19,4412
18/02/19,6086
19/02/19,5261
20/02/19,4891
21/02/19,4536
22/02/19,4460
23/02/19,4337
24/02/19,4832
25/02/19,4930
26/02/19,5000
27/02/19,4974
28/02/19,5382
01/03/19,5025
02/03/19,4409
03/03/19,4186
04/03/19,4843
05/03/19,5141
06/03/19,4923
07/03/19,4484
08/03/19,4431
09/03/19,3751
10/03/19,3626
11/03/19,4751
12/03/19,5027
13/03/19,4509
14/03/19,4392
15/03/19,3875
16/03/19,3520
17/03/19,3346
18/03/19,4349
19/03/19,3994
20/03/19,4495
21/03/19,3953
22/03/19,3844
23/03/19,3887
24/03/19,4063
25/03/19,4249
26/03/19,4494
27/03/19,5019
28/03/19,5239
29/03/19,4597
30/03/19,4592
31/03/19,4025
01/04/19,4524
02/04/19,5067
03/04/19,5145
04/04/19,4443
05/04/19,4036
06/04/19,4592
07/04/19,5369
08/04/19,5941
09/04/19,4382
10/04/19,4450
11/04/19,4765
12/04/19,4508
13/04/19,4030
14/04/19,4302
15/04/19,4433
16/04/19,4830
17/04/19,5906
18/04/19,5855
19/04/19,5033
20/04/19,4939
21/04/19,5636
22/04/19,5821
23/04/19,6310
24/04/19,6588
25/04/19,5783
26/04/19,4559
27/04/19,4344
28/04/19,4347
29/04/19,4426
30/04/19,5642
01/05/19,4946
02/05/19,4366
03/05/19,4840
04/05/19,4598
05/05/19,3989
06/05/19,4825
07/05/19,5495
08/05/19,4816
09/05/19,3830
10/05/19,4272
11/05/19,5644
12/05/19,4824
13/05/19,5181
14/05/19,6042
15/05/19,6138
16/05/19,6416
17/05/19,5501
18/05/19,4450
19/05/19,4568
20/05/19,5212
21/05/19,5154
22/05/19,4842
23/05/19,4888
24/05/19,7457
25/05/19,7118
26/05/19,6179
27/05/19,6215
28/05/19,6006
29/05/19,5514
30/05/19,6116
31/05/19,5013
01/06/19,4189
02/06/19,3724
03/06/19,5160
04/06/19,5116
05/06/19,4563
06/06/19,4234
07/06/19,3814
08/06/19,3583
09/06/19,4142
10/06/19,4615
11/06/19,4973
12/06/19,7642
13/06/19,9811
14/06/19,8100
15/06/19,6299
16/06/19,8700
17/06/19,9308
18/06/19,7346
19/06/19,6837
20/06/19,6487
21/06/19,6497
22/06/19,5988
23/06/19,4915
24/06/19,6423
25/06/19,5481
26/06/19,6915
27/06/19,5920
28/06/19,5910
29/06/19,5903
30/06/19,4817
01/07/19,5281
02/07/19,5333
03/07/19,9184
04/07/19,6762
05/07/19,4967
06/07/19,4356
07/07/19,4347
08/07/19,5804
09/07/19,7138
10/07/19,8031
11/07/19,6569
12/07/19,5919
13/07/19,5733
14/07/19,5176
15/07/19,5909
16/07/19,6359
17/07/19,6507
18/07/19,5894
19/07/19,5372
20/07/19,4475
21/07/19,4397
22/07/19,5911
23/07/19,5467
24/07/19,5089
25/07/19,4969
26/07/19,5190
27/07/19,4250
28/07/19,4264
29/07/19,5350
30/07/19,7717
31/07/19,10191
01/08/19,5972
02/08/19,5265
03/08/19,4363
04/08/19,4009
05/08/19,4908
06/08/19,4725
07/08/19,4853
08/08/19,4482
09/08/19,4081
10/08/19,3650
11/08/19,3638
12/08/19,4050
13/08/19,4449
14/08/19,4277
15/08/19,4256
16/08/19,4367
17/08/19,3748
18/08/19,3685
19/08/19,4546
20/08/19,4244
21/08/19,4269
22/08/19,4324
23/08/19,4246
24/08/19,3679
25/08/19,3400
26/08/19,4377
27/08/19,4440
28/08/19,4817
29/08/19,4515
30/08/19,4258
31/08/19,3330
01/09/19,2905
02/09/19,3703
03/09/19,3571
04/09/19,3783
05/09/19,3841
06/09/19,3601
07/09/19,3396
08/09/19,3290
09/09/19,3667
10/09/19,4014
11/09/19,3854
12/09/19,4229
13/09/19,3865
14/09/19,3397
15/09/19,3606
16/09/19,4515
17/09/19,4583
18/09/19,4314
19/09/19,4520
20/09/19,4428
21/09/19,3540
22/09/19,3226
23/09/19,4044
24/09/19,4297
25/09/19,4238
26/09/19,3938
27/09/19,3882
28/09/19,3516
29/09/19,3650
30/09/19,4510
01/10/19,3797
02/10/19,3513
03/10/19,3434
04/10/19,3327
05/10/19,3532
06/10/19,3141
07/10/19,4045
08/10/19,4242
09/10/19,4426
10/10/19,4622
11/10/19,4516
12/10/19,3769
13/10/19,3706
14/10/19,4193
15/10/19,4525
16/10/19,3991
17/10/19,3714
18/10/19,3365
19/10/19,3221
20/10/19,3403
21/10/19,3275
22/10/19,3874
23/10/19,3813
24/10/19,3751
25/10/19,3962
26/10/19,3715
27/10/19,3129
28/10/19,3710
29/10/19,4693
30/10/19,4088
31/10/19,4026
01/11/19,3420
02/11/19,3428
03/11/19,3582
04/11/19,4158
05/11/19,3882
06/11/19,4159
07/11/19,3422
08/11/19,3196
09/11/19,3074
10/11/19,3065
11/11/19,3789
12/11/19,3573
13/11/19,3679
14/11/19,3658
15/11/19,4035
16/11/19,3536
17/11/19,3272
18/11/19,3759
19/11/19,5559
20/11/19,4708
21/11/19,4012
22/11/19,4443
23/11/19,3602
24/11/19,3232
25/11/19,3348
26/11/19,3539
27/11/19,4156
28/11/19,3137
29/11/19,3912
30/11/19,3119
01/12/19,3174
02/12/19,3678
03/12/19,3741
04/12/19,3638
05/12/19,3433
06/12/19,3141
07/12/19,3203
08/12/19,3404
09/12/19,3592
10/12/19,3201
11/12/19,3254
12/12/19,3032
13/12/19,3068
14/12/19,2683
15/12/19,2489
16/12/19,2995
17/12/19,2816
18/12/19,3134
19/12/19,3075
20/12/19,2523
21/12/19,2329
22/12/19,2571
23/12/19,2693
24/12/19,2466
25/12/19,2463
26/12/19,3040
27/12/19,2923
28/12/19,2605
29/12/19,2505
30/12/19,2799
31/12/19,2418
01/01/20,2161
02/01/20,3019
03/01/20,2750
04/01/20,2250
05/01/20,2321
06/01/20,2762
07/01/20,2861
08/01/20,2647
09/01/20,3260
10/01/20,3759
11/01/20,2808
12/01/20,2602
13/01/20,3126
14/01/20,3585
15/01/20,3644
16/01/20,3536
17/01/20,3482
18/01/20,3331
19/01/20,3264
20/01/20,3912
21/01/20,4214
22/01/20,3625
23/01/20,3629
24/01/20,3076
25/01/20,2930
26/01/20,2833
27/01/20,3146
28/01/20,3951
29/01/20,3844
30/01/20,3928
31/01/20,3507
01/02/20,3298
02/02/20,3924
03/02/20,4094
04/02/20,3989
05/02/20,4835
06/02/20,4277
07/02/20,4363
08/02/20,3934
09/02/20,4307
10/02/20,3940
11/02/20,4876
12/02/20,5840
13/02/20,6045
14/02/20,3995
15/02/20,3712
16/02/20,3174
17/02/20,4413
18/02/20,5403
19/02/20,4294
20/02/20,4128
21/02/20,4166
22/02/20,4822
23/02/20,4097
24/02/20,4748
25/02/20,3707
26/02/20,4174
27/02/20,4109
28/02/20,6553
29/02/20,4712
01/03/20,3433
02/03/20,4780
03/03/20,3540
04/03/20,4265
05/03/20,4149
06/03/20,3379
07/03/20,2936
08/03/20,3217
09/03/20,3012
10/03/20,3275
11/03/20,3044
12/03/20,4013
13/03/20,3492
14/03/20,2441
15/03/20,2234
16/03/20,2651
17/03/20,3001
18/03/20,2566
19/03/20,2479
20/03/20,2770
21/03/20,2575
22/03/20,2904
23/03/20,2652
24/03/20,2607
25/03/20,2713
26/03/20,2910
27/03/20,2498
28/03/20,3254
29/03/20,2748
30/03/20,2513
31/03/20,2682
01/04/20,2749
02/04/20,2575
03/04/20,2672
04/04/20,2814
05/04/20,2283
06/04/20,3413
07/04/20,4052
08/04/20,3163
09/04/20,2818
10/04/20,2801
11/04/20,3019
12/04/20,2920
13/04/20,3132
14/04/20,4488
15/04/20,3129
16/04/20,4429
17/04/20,3592
18/04/20,5103
19/04/20,5176
20/04/20,4023
21/04/20,5437
22/04/20,5296
23/04/20,5692
24/04/20,4233
25/04/20,3861
26/04/20,5986
27/04/20,4227
28/04/20,4309
29/04/20,4554
30/04/20,4570
01/05/20,6749
02/05/20,5369
03/05/20,5292
04/05/20,3923
05/05/20,4672
06/05/20,4393
07/05/20,3894
08/05/20,3870
09/05/20,4038
10/05/20,2760
11/05/20,3923
12/05/20,4661
13/05/20,4296
14/05/20,5462
15/05/20,3888
16/05/20,3445
17/05/20,3954
18/05/20,5434
19/05/20,5521
20/05/20,5284
21/05/20,5992
22/05/20,4502
23/05/20,3445
24/05/20,4564
25/05/20,5192
26/05/20,4945
27/05/20,4335
28/05/20,3474
29/05/20,5122
30/05/20,4695
31/05/20,3985
01/06/20,4614
02/06/20,4719
03/06/20,3716
04/06/20,4122
05/06/20,4207
06/06/20,4816
07/06/20,3361
08/06/20,6127
09/06/20,5477
10/06/20,5872
11/06/20,4404
12/06/20,3678
13/06/20,5230
14/06/20,5036
15/06/20,4998
16/06/20,5431
17/06/20,8035
18/06/20,5129
19/06/20,4513
20/06/20,3483
21/06/20,3878
22/06/20,5265
23/06/20,5223
24/06/20,4538
25/06/20,3298
26/06/20,3521
