Date,TweetCount
24/12/14,2820
25/12/14,2089
26/12/14,1703
27/12/14,1781
28/12/14,2331
29/12/14,2474
30/12/14,2398
31/12/14,2767
01/01/15,2492
02/01/15,938
03/01/15,null
04/01/15,1026
05/01/15,3590
06/01/15,3531
07/01/15,3298
08/01/15,3088
09/01/15,6761
10/01/15,2321
11/01/15,2101
12/01/15,2988
13/01/15,2978
14/01/15,3006
15/01/15,3338
16/01/15,3355
17/01/15,2234
18/01/15,3781
19/01/15,7261
20/01/15,3702
21/01/15,3502
22/01/15,3018
23/01/15,3002
24/01/15,7606
25/01/15,2248
26/01/15,3147
27/01/15,2990
28/01/15,2965
29/01/15,3205
30/01/15,2960
31/01/15,2056
01/02/15,2381
02/02/15,7300
03/02/15,3308
04/02/15,3043
05/02/15,7085
06/02/15,3075
07/02/15,2624
08/02/15,3634
09/02/15,3157
10/02/15,2966
11/02/15,2969
12/02/15,3843
13/02/15,2979
14/02/15,2468
15/02/15,null
16/02/15,4036
17/02/15,2883
18/02/15,3085
19/02/15,2919
20/02/15,3184
21/02/15,2288
22/02/15,2416
23/02/15,3340
24/02/15,3245
25/02/15,3399
26/02/15,3254
27/02/15,3144
28/02/15,2130
01/03/15,2114
02/03/15,2812
03/03/15,4273
04/03/15,2533
05/03/15,2617
06/03/15,2636
07/03/15,2032
08/03/15,1738
09/03/15,2444
10/03/15,2821
11/03/15,2591
12/03/15,2747
13/03/15,3790
14/03/15,1834
15/03/15,1397
16/03/15,1922
17/03/15,2015
18/03/15,2085
19/03/15,1879
20/03/15,1885
21/03/15,1092
22/03/15,1022
23/03/15,1733
24/03/15,3208
25/03/15,1802
26/03/15,1948
27/03/15,1582
28/03/15,1340
29/03/15,1770
30/03/15,2398
31/03/15,2459
01/04/15,2616
02/04/15,1343
03/04/15,3140
04/04/15,4278
05/04/15,1754
06/04/15,2267
07/04/15,2481
08/04/15,3070
09/04/15,2379
10/04/15,2185
11/04/15,1603
12/04/15,1554
13/04/15,2483
14/04/15,2352
15/04/15,2602
16/04/15,2443
17/04/15,2248
18/04/15,1328
19/04/15,1363
20/04/15,2121
21/04/15,2085
22/04/15,2143
23/04/15,2320
24/04/15,2355
25/04/15,1563
26/04/15,1476
27/04/15,2336
28/04/15,2297
29/04/15,2254
30/04/15,2362
01/05/15,2310
02/05/15,1390
03/05/15,1435
04/05/15,2445
05/05/15,2676
06/05/15,2180
07/05/15,2025
08/05/15,1923
09/05/15,1746
10/05/15,1463
11/05/15,2204
12/05/15,2482
13/05/15,2873
14/05/15,3579
15/05/15,5471
16/05/15,3688
17/05/15,2720
18/05/15,3297
19/05/15,2923
20/05/15,2610
21/05/15,3007
22/05/15,2223
23/05/15,1277
24/05/15,1155
25/05/15,1392
26/05/15,2171
27/05/15,2249
28/05/15,2182
29/05/15,2054
30/05/15,1414
31/05/15,1350
01/06/15,2160
02/06/15,2336
03/06/15,2279
04/06/15,2618
05/06/15,2443
06/06/15,1522
07/06/15,1325
08/06/15,2262
09/06/15,2407
10/06/15,2431
11/06/15,2165
12/06/15,2260
13/06/15,1559
14/06/15,1750
15/06/15,2666
16/06/15,2596
17/06/15,2530
18/06/15,2484
19/06/15,3329
20/06/15,2746
21/06/15,1526
22/06/15,2387
23/06/15,2497
24/06/15,2576
25/06/15,2199
26/06/15,2285
27/06/15,1744
28/06/15,1866
29/06/15,2921
30/06/15,3803
01/07/15,2983
02/07/15,3300
03/07/15,2220
04/07/15,2407
05/07/15,4112
06/07/15,5060
07/07/15,3039
08/07/15,3163
09/07/15,3826
10/07/15,3720
11/07/15,2762
12/07/15,2468
13/07/15,3748
14/07/15,3429
15/07/15,3540
16/07/15,3167
17/07/15,2912
18/07/15,2002
19/07/15,1884
20/07/15,2955
21/07/15,2980
22/07/15,2376
23/07/15,2421
24/07/15,2545
25/07/15,1481
26/07/15,925
27/07/15,2520
28/07/15,2462
29/07/15,2256
30/07/15,2564
31/07/15,2234
01/08/15,1433
02/08/15,1455
03/08/15,2352
04/08/15,2318
05/08/15,2516
06/08/15,2249
07/08/15,2281
08/08/15,1396
09/08/15,1432
10/08/15,2514
11/08/15,2656
12/08/15,2492
13/08/15,2366
14/08/15,2388
15/08/15,1591
16/08/15,1541
17/08/15,2575
18/08/15,2392
19/08/15,2122
20/08/15,2274
21/08/15,2262
22/08/15,1422
23/08/15,1757
24/08/15,2329
25/08/15,2379
26/08/15,2354
27/08/15,2417
28/08/15,2417
29/08/15,807
30/08/15,1298
31/08/15,2347
01/09/15,2397
02/09/15,2380
03/09/15,2331
04/09/15,2207
05/09/15,1453
06/09/15,1304
07/09/15,1627
08/09/15,2461
09/09/15,1631
10/09/15,2362
11/09/15,2327
12/09/15,1720
13/09/15,1481
14/09/15,394
15/09/15,1459
16/09/15,2448
17/09/15,2352
18/09/15,2169
19/09/15,1550
20/09/15,1300
21/09/15,2359
22/09/15,2644
23/09/15,2513
24/09/15,2414
25/09/15,2508
26/09/15,1504
27/09/15,1582
28/09/15,3111
29/09/15,2247
30/09/15,3143
01/10/15,2643
02/10/15,2239
03/10/15,1725
04/10/15,1802
05/10/15,1963
06/10/15,3230
07/10/15,2742
08/10/15,2106
09/10/15,2538
10/10/15,1797
11/10/15,1725
12/10/15,2568
13/10/15,2551
14/10/15,2159
15/10/15,2545
16/10/15,1990
17/10/15,1935
18/10/15,1564
19/10/15,2412
20/10/15,1552
21/10/15,2543
22/10/15,2167
23/10/15,1892
24/10/15,1668
25/10/15,1449
26/10/15,2135
27/10/15,2274
28/10/15,2463
29/10/15,2319
30/10/15,2286
31/10/15,1674
01/11/15,1595
02/11/15,2131
03/11/15,2285
04/11/15,2193
05/11/15,2079
06/11/15,2203
07/11/15,1456
08/11/15,1409
09/11/15,2634
10/11/15,3075
11/11/15,1329
12/11/15,1658
13/11/15,1519
14/11/15,929
15/11/15,684
16/11/15,1387
17/11/15,1752
18/11/15,2193
19/11/15,1881
20/11/15,1902
21/11/15,1122
22/11/15,1249
23/11/15,2121
24/11/15,2081
25/11/15,2131
26/11/15,1234
27/11/15,1633
28/11/15,1520
29/11/15,982
30/11/15,2297
01/12/15,2330
02/12/15,1627
03/12/15,2017
04/12/15,1995
05/12/15,1184
06/12/15,1284
07/12/15,2229
08/12/15,1923
09/12/15,2350
10/12/15,2053
11/12/15,1361
12/12/15,1153
13/12/15,1136
14/12/15,1599
15/12/15,2229
16/12/15,2422
17/12/15,1441
18/12/15,2019
19/12/15,1158
20/12/15,1133
21/12/15,2160
22/12/15,2051
23/12/15,1329
24/12/15,1113
25/12/15,805
26/12/15,1196
27/12/15,1421
28/12/15,2488
29/12/15,2044
30/12/15,2239
31/12/15,2118
01/01/16,1720
02/01/16,1390
03/01/16,1371
04/01/16,1849
05/01/16,3696
06/01/16,2912
07/01/16,1987
08/01/16,3153
09/01/16,1254
10/01/16,1350
11/01/16,1194
12/01/16,1361
13/01/16,1168
14/01/16,1068
15/01/16,2724
16/01/16,1320
17/01/16,1365
18/01/16,3039
19/01/16,1457
20/01/16,2481
21/01/16,2334
22/01/16,1875
23/01/16,1359
24/01/16,1789
25/01/16,2169
26/01/16,2908
27/01/16,2793
28/01/16,2138
29/01/16,2718
30/01/16,1966
31/01/16,1801
01/02/16,3700
02/02/16,3226
03/02/16,1626
04/02/16,2137
05/02/16,2099
06/02/16,1632
07/02/16,2038
08/02/16,1818
09/02/16,2046
10/02/16,2206
11/02/16,1734
12/02/16,1142
13/02/16,1797
14/02/16,1707
15/02/16,1282
16/02/16,2477
17/02/16,1626
18/02/16,1234
19/02/16,1862
20/02/16,1467
21/02/16,1414
22/02/16,1992
23/02/16,2172
24/02/16,1897
25/02/16,2243
26/02/16,2101
27/02/16,1510
28/02/16,1474
29/02/16,2588
01/03/16,1280
02/03/16,2378
03/03/16,2353
04/03/16,1984
05/03/16,1561
06/03/16,1939
07/03/16,2427
08/03/16,1824
09/03/16,1943
10/03/16,2196
11/03/16,2470
12/03/16,1841
13/03/16,1494
14/03/16,1797
15/03/16,1600
16/03/16,1775
17/03/16,1685
18/03/16,1677
19/03/16,1594
20/03/16,1542
21/03/16,1923
22/03/16,1638
23/03/16,1490
24/03/16,1714
25/03/16,1394
26/03/16,1426
27/03/16,1320
28/03/16,2083
29/03/16,2824
30/03/16,2480
31/03/16,2057
01/04/16,2053
02/04/16,1762
03/04/16,1302
04/04/16,1864
05/04/16,2439
06/04/16,2188
07/04/16,2226
08/04/16,2055
09/04/16,1810
10/04/16,1588
11/04/16,2425
12/04/16,2249
13/04/16,2267
14/04/16,2196
15/04/16,1934
16/04/16,1107
17/04/16,1266
18/04/16,1305
19/04/16,1340
20/04/16,1210
21/04/16,1053
22/04/16,716
23/04/16,808
24/04/16,827
25/04/16,784
26/04/16,774
27/04/16,745
28/04/16,732
29/04/16,741
30/04/16,871
01/05/16,899
02/05/16,645
03/05/16,541
04/05/16,589
05/05/16,587
06/05/16,739
07/05/16,750
08/05/16,632
09/05/16,575
10/05/16,555
11/05/16,605
12/05/16,741
13/05/16,801
14/05/16,1248
15/05/16,933
16/05/16,899
17/05/16,830
18/05/16,766
19/05/16,860
20/05/16,773
21/05/16,628
22/05/16,724
23/05/16,557
24/05/16,669
25/05/16,590
26/05/16,655
27/05/16,981
28/05/16,840
29/05/16,845
30/05/16,868
31/05/16,764
01/06/16,943
02/06/16,896
03/06/16,940
04/06/16,934
05/06/16,861
06/06/16,1065
07/06/16,829
08/06/16,778
09/06/16,866
10/06/16,911
11/06/16,965
12/06/16,879
13/06/16,767
14/06/16,746
15/06/16,686
16/06/16,788
17/06/16,822
18/06/16,868
19/06/16,1070
20/06/16,1237
21/06/16,1235
22/06/16,1117
23/06/16,985
24/06/16,856
25/06/16,750
26/06/16,721
27/06/16,760
28/06/16,741
29/06/16,873
30/06/16,957
01/07/16,822
02/07/16,970
03/07/16,1132
04/07/16,1027
05/07/16,862
06/07/16,691
07/07/16,563
08/07/16,531
09/07/16,614
10/07/16,645
11/07/16,554
12/07/16,562
13/07/16,581
14/07/16,575
15/07/16,579
16/07/16,578
17/07/16,595
18/07/16,592
19/07/16,605
20/07/16,639
21/07/16,662
22/07/16,661
23/07/16,610
24/07/16,584
25/07/16,588
26/07/16,589
27/07/16,575
28/07/16,567
29/07/16,598
30/07/16,597
31/07/16,560
01/08/16,725
02/08/16,630
03/08/16,496
04/08/16,459
05/08/16,527
06/08/16,513
07/08/16,486
08/08/16,466
09/08/16,516
10/08/16,504
11/08/16,575
12/08/16,515
13/08/16,476
14/08/16,573
15/08/16,524
16/08/16,561
17/08/16,547
18/08/16,547
19/08/16,304
20/08/16,214
21/08/16,176
22/08/16,203
23/08/16,274
24/08/16,587
25/08/16,555
26/08/16,549
27/08/16,541
28/08/16,789
29/08/16,577
30/08/16,569
31/08/16,611
01/09/16,598
02/09/16,574
03/09/16,638
04/09/16,558
05/09/16,461
06/09/16,904
07/09/16,536
08/09/16,841
09/09/16,591
10/09/16,604
11/09/16,526
12/09/16,549
13/09/16,487
14/09/16,559
15/09/16,407
16/09/16,515
17/09/16,830
18/09/16,419
19/09/16,241
20/09/16,893
21/09/16,356
22/09/16,362
23/09/16,381
24/09/16,389
25/09/16,370
26/09/16,345
27/09/16,363
28/09/16,338
29/09/16,373
30/09/16,414
01/10/16,439
02/10/16,426
03/10/16,871
04/10/16,487
05/10/16,405
06/10/16,411
07/10/16,433
08/10/16,450
09/10/16,672
10/10/16,398
11/10/16,389
12/10/16,411
13/10/16,412
14/10/16,435
15/10/16,436
16/10/16,483
17/10/16,467
18/10/16,422
19/10/16,437
20/10/16,420
21/10/16,378
22/10/16,330
23/10/16,408
24/10/16,406
25/10/16,401
26/10/16,451
27/10/16,403
28/10/16,397
29/10/16,444
30/10/16,413
31/10/16,406
01/11/16,358
02/11/16,371
03/11/16,378
04/11/16,384
05/11/16,381
06/11/16,2243
07/11/16,369
08/11/16,448
09/11/16,340
10/11/16,368
11/11/16,351
12/11/16,395
13/11/16,392
14/11/16,404
15/11/16,482
16/11/16,432
17/11/16,389
18/11/16,393
19/11/16,393
20/11/16,389
21/11/16,363
22/11/16,380
23/11/16,366
24/11/16,388
25/11/16,384
26/11/16,362
27/11/16,370
28/11/16,413
29/11/16,409
30/11/16,405
01/12/16,429
02/12/16,394
03/12/16,410
04/12/16,398
05/12/16,389
06/12/16,365
07/12/16,381
08/12/16,450
09/12/16,378
10/12/16,412
11/12/16,361
12/12/16,380
13/12/16,363
14/12/16,363
15/12/16,317
16/12/16,361
17/12/16,379
18/12/16,430
19/12/16,357
20/12/16,352
21/12/16,439
22/12/16,433
23/12/16,556
24/12/16,604
25/12/16,405
26/12/16,390
27/12/16,383
28/12/16,354
29/12/16,379
30/12/16,366
31/12/16,403
01/01/17,435
02/01/17,411
03/01/17,358
04/01/17,393
05/01/17,408
06/01/17,385
07/01/17,417
08/01/17,396
09/01/17,400
10/01/17,403
11/01/17,393
12/01/17,387
13/01/17,330
14/01/17,393
15/01/17,351
16/01/17,323
17/01/17,343
18/01/17,336
19/01/17,319
20/01/17,309
21/01/17,312
22/01/17,304
23/01/17,286
24/01/17,269
25/01/17,257
26/01/17,287
27/01/17,268
28/01/17,310
29/01/17,272
30/01/17,286
31/01/17,301
01/02/17,317
02/02/17,330
03/02/17,291
04/02/17,396
05/02/17,374
06/02/17,292
07/02/17,286
08/02/17,301
09/02/17,259
10/02/17,249
11/02/17,297
12/02/17,326
13/02/17,324
14/02/17,394
15/02/17,290
16/02/17,287
17/02/17,313
18/02/17,299
19/02/17,339
20/02/17,318
21/02/17,312
22/02/17,390
23/02/17,427
24/02/17,380
25/02/17,429
26/02/17,368
27/02/17,361
28/02/17,333
01/03/17,367
02/03/17,347
03/03/17,382
04/03/17,342
05/03/17,365
06/03/17,369
07/03/17,360
08/03/17,307
09/03/17,334
10/03/17,336
11/03/17,448
12/03/17,324
13/03/17,348
14/03/17,337
15/03/17,292
16/03/17,330
17/03/17,360
18/03/17,378
19/03/17,389
20/03/17,326
21/03/17,316
22/03/17,270
23/03/17,266
24/03/17,312
25/03/17,315
26/03/17,303
27/03/17,291
28/03/17,295
29/03/17,282
30/03/17,303
31/03/17,312
01/04/17,324
02/04/17,360
03/04/17,381
04/04/17,335
05/04/17,428
06/04/17,1852
07/04/17,539
08/04/17,310
09/04/17,326
10/04/17,339
11/04/17,270
12/04/17,249
13/04/17,295
14/04/17,291
15/04/17,312
16/04/17,323
17/04/17,273
18/04/17,276
19/04/17,261
20/04/17,314
21/04/17,299
22/04/17,284
23/04/17,329
24/04/17,346
25/04/17,312
26/04/17,262
27/04/17,379
28/04/17,331
29/04/17,471
30/04/17,586
01/05/17,436
02/05/17,612
03/05/17,543
04/05/17,450
05/05/17,380
06/05/17,363
07/05/17,476
08/05/17,512
09/05/17,373
10/05/17,367
11/05/17,341
12/05/17,377
13/05/17,403
14/05/17,403
15/05/17,373
16/05/17,381
17/05/17,349
18/05/17,435
19/05/17,426
20/05/17,513
21/05/17,717
22/05/17,521
23/05/17,506
24/05/17,588
25/05/17,411
26/05/17,415
27/05/17,411
28/05/17,406
29/05/17,380
30/05/17,446
31/05/17,343
01/06/17,1930
02/06/17,424
03/06/17,395
04/06/17,384
05/06/17,426
06/06/17,509
07/06/17,373
08/06/17,644
09/06/17,394
10/06/17,577
11/06/17,424
12/06/17,405
13/06/17,602
14/06/17,410
15/06/17,517
16/06/17,405
17/06/17,725
18/06/17,580
19/06/17,588
20/06/17,415
21/06/17,474
22/06/17,475
23/06/17,1043
24/06/17,null
25/06/17,null
26/06/17,null
27/06/17,null
28/06/17,null
29/06/17,null
30/06/17,null
01/07/17,null
02/07/17,null
03/07/17,null
04/07/17,null
05/07/17,null
06/07/17,null
07/07/17,null
08/07/17,null
09/07/17,null
10/07/17,null
11/07/17,null
12/07/17,295
13/07/17,350
14/07/17,304
15/07/17,342
16/07/17,306
17/07/17,341
18/07/17,407
19/07/17,375
20/07/17,345
21/07/17,425
22/07/17,350
23/07/17,489
24/07/17,292
25/07/17,475
26/07/17,415
27/07/17,421
28/07/17,436
29/07/17,331
30/07/17,322
31/07/17,500
01/08/17,421
02/08/17,411
03/08/17,434
04/08/17,373
05/08/17,377
06/08/17,434
07/08/17,398
08/08/17,419
09/08/17,405
10/08/17,343
11/08/17,305
12/08/17,373
13/08/17,430
14/08/17,340
15/08/17,410
16/08/17,405
17/08/17,412
18/08/17,418
19/08/17,575
20/08/17,440
21/08/17,473
22/08/17,652
23/08/17,482
24/08/17,437
25/08/17,409
26/08/17,459
27/08/17,391
28/08/17,375
29/08/17,419
30/08/17,505
31/08/17,1164
01/09/17,550
02/09/17,467
03/09/17,527
04/09/17,409
05/09/17,415
06/09/17,466
07/09/17,391
08/09/17,351
09/09/17,409
10/09/17,410
11/09/17,375
12/09/17,352
13/09/17,398
14/09/17,427
15/09/17,548
16/09/17,439
17/09/17,414
18/09/17,459
19/09/17,504
20/09/17,452
21/09/17,455
22/09/17,452
23/09/17,466
24/09/17,459
25/09/17,557
26/09/17,501
27/09/17,478
28/09/17,476
29/09/17,449
30/09/17,462
01/10/17,1330
02/10/17,479
03/10/17,486
04/10/17,432
05/10/17,419
06/10/17,502
07/10/17,483
08/10/17,472
09/10/17,518
10/10/17,532
11/10/17,485
12/10/17,453
13/10/17,454
14/10/17,508
15/10/17,517
16/10/17,492
17/10/17,439
18/10/17,527
19/10/17,495
20/10/17,1375
21/10/17,484
22/10/17,385
23/10/17,378
24/10/17,424
25/10/17,409
26/10/17,1069
27/10/17,798
28/10/17,418
29/10/17,504
30/10/17,509
31/10/17,503
01/11/17,553
02/11/17,455
03/11/17,553
04/11/17,1469
05/11/17,510
06/11/17,559
07/11/17,457
08/11/17,415
09/11/17,621
10/11/17,431
11/11/17,442
12/11/17,475
13/11/17,441
14/11/17,462
15/11/17,1014
16/11/17,1123
17/11/17,1198
18/11/17,1228
19/11/17,928
20/11/17,1062
21/11/17,669
22/11/17,1553
23/11/17,1283
24/11/17,844
25/11/17,711
26/11/17,693
27/11/17,692
28/11/17,572
29/11/17,499
30/11/17,468
01/12/17,756
02/12/17,787
03/12/17,645
04/12/17,909
05/12/17,841
06/12/17,598
07/12/17,595
08/12/17,587
09/12/17,579
10/12/17,579
11/12/17,520
12/12/17,709
13/12/17,961
14/12/17,619
15/12/17,694
16/12/17,1258
17/12/17,1259
18/12/17,800
19/12/17,889
20/12/17,887
21/12/17,1098
22/12/17,808
23/12/17,830
24/12/17,1250
25/12/17,1522
26/12/17,1335
27/12/17,1820
28/12/17,1166
29/12/17,1216
30/12/17,983
31/12/17,889
01/01/18,785
02/01/18,1110
03/01/18,777
04/01/18,908
05/01/18,1447
06/01/18,1782
07/01/18,1603
08/01/18,603
09/01/18,1400
10/01/18,996
11/01/18,853
12/01/18,868
13/01/18,685
14/01/18,776
15/01/18,792
16/01/18,680
17/01/18,522
18/01/18,492
19/01/18,323
20/01/18,540
21/01/18,507
22/01/18,446
23/01/18,453
24/01/18,451
25/01/18,606
26/01/18,514
27/01/18,506
28/01/18,559
29/01/18,533
30/01/18,679
31/01/18,563
01/02/18,579
02/02/18,694
03/02/18,551
04/02/18,621
05/02/18,640
06/02/18,728
07/02/18,642
08/02/18,867
09/02/18,1499
10/02/18,946
11/02/18,1770
12/02/18,2041
13/02/18,2793
14/02/18,2413
15/02/18,2029
16/02/18,1584
17/02/18,977
18/02/18,987
19/02/18,1463
20/02/18,1249
21/02/18,1036
22/02/18,849
23/02/18,795
24/02/18,735
25/02/18,828
26/02/18,827
27/02/18,1061
28/02/18,1036
01/03/18,1572
02/03/18,1158
03/03/18,null
04/03/18,null
05/03/18,null
06/03/18,null
07/03/18,null
08/03/18,null
09/03/18,null
10/03/18,null
11/03/18,null
12/03/18,null
13/03/18,null
14/03/18,null
15/03/18,null
16/03/18,null
17/03/18,null
18/03/18,null
19/03/18,null
20/03/18,null
21/03/18,null
22/03/18,null
23/03/18,null
24/03/18,null
25/03/18,null
26/03/18,null
27/03/18,null
28/03/18,null
29/03/18,null
30/03/18,null
31/03/18,null
01/04/18,null
02/04/18,null
03/04/18,null
04/04/18,null
05/04/18,null
06/04/18,null
07/04/18,611
08/04/18,494
09/04/18,428
10/04/18,470
11/04/18,672
12/04/18,506
13/04/18,563
14/04/18,671
15/04/18,546
16/04/18,578
17/04/18,497
18/04/18,523
19/04/18,536
20/04/18,492
21/04/18,442
22/04/18,478
23/04/18,502
24/04/18,421
25/04/18,297
26/04/18,365
27/04/18,452
28/04/18,334
29/04/18,315
30/04/18,330
01/05/18,427
02/05/18,487
03/05/18,425
04/05/18,431
05/05/18,431
06/05/18,431
07/05/18,403
08/05/18,480
09/05/18,377
10/05/18,412
11/05/18,369
12/05/18,396
13/05/18,384
14/05/18,343
15/05/18,475
16/05/18,411
17/05/18,499
18/05/18,443
19/05/18,373
20/05/18,399
21/05/18,419
22/05/18,410
23/05/18,373
24/05/18,354
25/05/18,302
26/05/18,273
27/05/18,247
28/05/18,240
29/05/18,261
30/05/18,319
31/05/18,280
01/06/18,271
02/06/18,308
03/06/18,331
04/06/18,379
05/06/18,406
06/06/18,351
07/06/18,354
08/06/18,390
09/06/18,301
10/06/18,327
11/06/18,339
12/06/18,393
13/06/18,372
14/06/18,432
15/06/18,312
16/06/18,727
17/06/18,648
18/06/18,570
19/06/18,393
20/06/18,354
21/06/18,336
22/06/18,383
23/06/18,263
24/06/18,254
25/06/18,361
26/06/18,320
27/06/18,290
28/06/18,283
29/06/18,357
30/06/18,326
01/07/18,528
02/07/18,442
03/07/18,394
04/07/18,374
05/07/18,405
06/07/18,445
07/07/18,397
08/07/18,379
09/07/18,377
10/07/18,339
11/07/18,399
12/07/18,377
13/07/18,395
14/07/18,335
15/07/18,324
16/07/18,502
17/07/18,753
18/07/18,985
19/07/18,908
20/07/18,491
21/07/18,465
22/07/18,526
23/07/18,485
24/07/18,439
25/07/18,398
26/07/18,346
27/07/18,429
28/07/18,432
29/07/18,400
30/07/18,426
31/07/18,497
01/08/18,462
02/08/18,416
03/08/18,396
04/08/18,386
05/08/18,377
06/08/18,404
07/08/18,405
08/08/18,454
09/08/18,411
10/08/18,411
11/08/18,368
12/08/18,383
13/08/18,425
14/08/18,416
15/08/18,423
16/08/18,701
17/08/18,520
18/08/18,378
19/08/18,409
20/08/18,471
21/08/18,421
22/08/18,417
23/08/18,432
24/08/18,443
25/08/18,380
26/08/18,346
27/08/18,397
28/08/18,388
29/08/18,401
30/08/18,802
31/08/18,1418
01/09/18,2080
02/09/18,1480
03/09/18,1042
04/09/18,705
05/09/18,991
06/09/18,1120
07/09/18,964
08/09/18,952
09/09/18,983
10/09/18,1317
11/09/18,991
12/09/18,976
13/09/18,1200
14/09/18,717
15/09/18,584
16/09/18,585
17/09/18,701
18/09/18,654
19/09/18,570
20/09/18,470
21/09/18,652
22/09/18,378
23/09/18,519
24/09/18,522
25/09/18,484
26/09/18,411
27/09/18,477
28/09/18,422
29/09/18,479
30/09/18,451
01/10/18,430
02/10/18,450
03/10/18,514
04/10/18,575
05/10/18,410
06/10/18,422
07/10/18,375
08/10/18,543
09/10/18,498
10/10/18,442
11/10/18,476
12/10/18,470
